# SYNTHETIC PLACEHOLDER — replace with real WMX3 CoreMotion Data Log
# profile=sine_2hz backend=newton frequency=2Hz amplitude=0.3rad dt=0.001s
CYCLE TIME SYSTEM_TIME CMDPOS0 FBKPOS0 FBKVEL0 FBKTRQ0
600171 171.000000 17758100000171000 0.351258427 0.337267562 1.257999771 -0.893387163
600172 172.000000 17758100000172000 0.349178761 0.338229629 1.219111792 -0.889998403
600173 173.000000 17758100000173000 0.347059786 0.339730254 1.203971351 -0.908648232
600174 174.000000 17758100000174000 0.344901770 0.341194274 1.163063086 -0.933314940
600175 175.000000 17758100000175000 0.342705101 0.341900924 1.131075257 -0.937128726
600176 176.000000 17758100000176000 0.340470105 0.343216295 1.099740013 -0.974052449
600177 177.000000 17758100000177000 0.338197112 0.344087368 1.072983729 -0.980647729
600178 178.000000 17758100000178000 0.335886538 0.345255532 1.041614808 -0.946505617
600179 179.000000 17758100000179000 0.333538681 0.346550079 1.008313558 -0.945808006
600180 180.000000 17758100000180000 0.331153959 0.347343851 0.982957573 -0.958282948
600181 181.000000 17758100000181000 0.328732759 0.348267537 0.936531632 -0.975724159
600182 182.000000 17758100000182000 0.326275408 0.349385944 0.910217064 -0.984221601
600183 183.000000 17758100000183000 0.323782355 0.349913870 0.883171123 -0.990888065
600184 184.000000 17758100000184000 0.321253926 0.350915148 0.842162083 -1.007780603
600185 185.000000 17758100000185000 0.318690598 0.351586421 0.812790358 -1.031383326
600186 186.000000 17758100000186000 0.316092700 0.352671253 0.770816631 -1.044228685
600187 187.000000 17758100000187000 0.313460708 0.353346076 0.742312603 -1.025272253
600188 188.000000 17758100000188000 0.310794979 0.353937106 0.705568873 -1.072378308
600189 189.000000 17758100000189000 0.308095992 0.354979477 0.667557276 -1.049423775
600190 190.000000 17758100000190000 0.305364132 0.355344524 0.636383864 -1.025606882
600191 191.000000 17758100000191000 0.302599847 0.355885985 0.585007752 -1.084397861
600192 192.000000 17758100000192000 0.299803555 0.356525116 0.559728457 -1.090758787
600193 193.000000 17758100000193000 0.296975732 0.356883896 0.526215923 -1.098663124
600194 194.000000 17758100000194000 0.294116795 0.357374242 0.489406557 -1.091243602
600195 195.000000 17758100000195000 0.291227192 0.357575775 0.457271644 -1.120856599
600196 196.000000 17758100000196000 0.288307399 0.358157271 0.415737950 -1.089533430
600197 197.000000 17758100000197000 0.285357893 0.358668579 0.385001477 -1.099024625
600198 198.000000 17758100000198000 0.282379091 0.358840919 0.333887295 -1.093069247
600199 199.000000 17758100000199000 0.279371500 0.359056482 0.298284077 -1.102580082
600200 200.000000 17758100000200000 0.276335567 0.359747876 0.258645145 -1.113552267
600201 201.000000 17758100000201000 0.273271799 0.359602893 0.224851578 -1.137367943
600202 202.000000 17758100000202000 0.270180672 0.359744272 0.195114806 -1.147783657
600203 203.000000 17758100000203000 0.267062694 0.360263983 0.162195765 -1.172629197
600204 204.000000 17758100000204000 0.263918310 0.360238931 0.104170527 -1.181606441
600205 205.000000 17758100000205000 0.260748029 0.360155149 0.077962221 -1.111124820
600206 206.000000 17758100000206000 0.257552385 0.360478488 0.043875723 -1.159687920
600207 207.000000 17758100000207000 0.254331857 0.360280825 0.004923579 -1.161085616
600208 208.000000 17758100000208000 0.251086950 0.360363780 -0.040005510 -1.144796249
600209 209.000000 17758100000209000 0.247818202 0.360472624 -0.074429277 -1.160775750
600210 210.000000 17758100000210000 0.244526103 0.360278180 -0.115182589 -1.148812367
600211 211.000000 17758100000211000 0.241211176 0.359996564 -0.155598908 -1.179064127
600212 212.000000 17758100000212000 0.237873957 0.359494603 -0.195777790 -1.183367245
600213 213.000000 17758100000213000 0.234514967 0.359287974 -0.233112081 -1.169813445
600214 214.000000 17758100000214000 0.231134728 0.359438891 -0.275243232 -1.171364660
600215 215.000000 17758100000215000 0.227733791 0.358778145 -0.310853471 -1.194486120
600216 216.000000 17758100000216000 0.224312678 0.358730645 -0.353527844 -1.190464822
600217 217.000000 17758100000217000 0.220871925 0.358277671 -0.395774161 -1.160080645
600218 218.000000 17758100000218000 0.217412099 0.357941905 -0.421179439 -1.177352058
600219 219.000000 17758100000219000 0.213933736 0.357110006 -0.469484700 -1.202903610
600220 220.000000 17758100000220000 0.210437372 0.357030145 -0.509324555 -1.200068428
600221 221.000000 17758100000221000 0.206923559 0.356209266 -0.542921162 -1.184827781
600222 222.000000 17758100000222000 0.203392878 0.355787153 -0.582050020 -1.180069652
600223 223.000000 17758100000223000 0.199845865 0.355047972 -0.620326494 -1.149625170
600224 224.000000 17758100000224000 0.196283087 0.354681758 -0.662555255 -1.173824314
600225 225.000000 17758100000225000 0.192705095 0.353577242 -0.704566971 -1.198620234
600226 226.000000 17758100000226000 0.189112470 0.352984971 -0.736785808 -1.197893449
600227 227.000000 17758100000227000 0.185505778 0.352154129 -0.779185638 -1.186992009
600228 228.000000 17758100000228000 0.181885585 0.351886193 -0.819675595 -1.189233717
600229 229.000000 17758100000229000 0.178252459 0.350329383 -0.858516041 -1.185159353
600230 230.000000 17758100000230000 0.174606964 0.349262040 -0.894530597 -1.166383220
600231 231.000000 17758100000231000 0.170949697 0.348518139 -0.941116983 -1.176218651
600232 232.000000 17758100000232000 0.167281225 0.347960108 -0.970717365 -1.159765503
600233 233.000000 17758100000233000 0.163602129 0.346411548 -1.012951917 -1.159621495
600234 234.000000 17758100000234000 0.159912989 0.345959679 -1.050511851 -1.147992817
600235 235.000000 17758100000235000 0.156214401 0.344316999 -1.087938744 -1.160051523
600236 236.000000 17758100000236000 0.152506918 0.343473100 -1.129074944 -1.157320040
600237 237.000000 17758100000237000 0.148791149 0.342365210 -1.166977239 -1.171898247
600238 238.000000 17758100000238000 0.145067677 0.340746816 -1.199131667 -1.156356684
600239 239.000000 17758100000239000 0.141337082 0.339481404 -1.239765821 -1.135412506
600240 240.000000 17758100000240000 0.137599975 0.338630008 -1.268815990 -1.167387196
600241 241.000000 17758100000241000 0.133856922 0.337168303 -1.319116025 -1.142592753
600242 242.000000 17758100000242000 0.130108520 0.335901772 -1.355301317 -1.143732695
600243 243.000000 17758100000243000 0.126355365 0.334770979 -1.370967116 -1.145076362
600244 244.000000 17758100000244000 0.122598045 0.333246825 -1.437850301 -1.136212579
600245 245.000000 17758100000245000 0.118837155 0.332026618 -1.459432081 -1.104453385
600246 246.000000 17758100000246000 0.115073293 0.330124457 -1.506256121 -1.149834844
600247 247.000000 17758100000247000 0.111307055 0.328549229 -1.534936216 -1.120496389
600248 248.000000 17758100000248000 0.107539028 0.326972796 -1.564766860 -1.122483687
600249 249.000000 17758100000249000 0.103769809 0.325719469 -1.599495063 -1.108696414
600250 250.000000 17758100000250000 0.100000001 0.324187025 -1.637265599 -1.079955749
600251 251.000000 17758100000251000 0.096230187 0.322000113 -1.669534759 -1.081173139
600252 252.000000 17758100000252000 0.092460975 0.320298462 -1.711919332 -1.099198315
600253 253.000000 17758100000253000 0.088692948 0.318445297 -1.747022987 -1.069592138
600254 254.000000 17758100000254000 0.084926702 0.317303070 -1.785711285 -1.076111513
600255 255.000000 17758100000255000 0.081162848 0.314921668 -1.821257842 -1.039297435
600256 256.000000 17758100000256000 0.077401958 0.313275881 -1.851104776 -1.066337270
600257 257.000000 17758100000257000 0.073644638 0.311578049 -1.885154940 -1.059736340
600258 258.000000 17758100000258000 0.069891483 0.309153269 -1.913870582 -1.036094223
600259 259.000000 17758100000259000 0.066143088 0.307237683 -1.949457218 -1.046368708
600260 260.000000 17758100000260000 0.062400028 0.305542374 -1.984290516 -0.998713489
600261 261.000000 17758100000261000 0.058662914 0.303255413 -2.020250491 -1.035249698
600262 262.000000 17758100000262000 0.054932322 0.301290129 -2.044196270 -1.016367104
600263 263.000000 17758100000263000 0.051208850 0.299261449 -2.077436455 -0.988446124
600264 264.000000 17758100000264000 0.047493082 0.297135820 -2.106502198 -1.027258565
600265 265.000000 17758100000265000 0.043785606 0.295082173 -2.144100721 -0.977108302
600266 266.000000 17758100000266000 0.040087007 0.293163589 -2.177269991 -1.015637078
600267 267.000000 17758100000267000 0.036397867 0.290837476 -2.205139501 -0.966687538
600268 268.000000 17758100000268000 0.032718770 0.288081064 -2.232024315 -0.962503129
600269 269.000000 17758100000269000 0.029050302 0.286040926 -2.268560728 -0.967237639
600270 270.000000 17758100000270000 0.025393033 0.283550491 -2.298311286 -0.908501520
600271 271.000000 17758100000271000 0.021747548 0.281384302 -2.324042828 -0.926321297
600272 272.000000 17758100000272000 0.018114420 0.279458487 -2.349173432 -0.931318244
600273 273.000000 17758100000273000 0.014494222 0.277009241 -2.386954264 -0.903509602
600274 274.000000 17758100000274000 0.010887526 0.274466900 -2.421546860 -0.885136507
600275 275.000000 17758100000275000 0.007294902 0.272072413 -2.438033918 -0.893636700
600276 276.000000 17758100000276000 0.003716917 0.269474717 -2.469054972 -0.885769789
600277 277.000000 17758100000277000 0.000154137 0.266560703 -2.504425158 -0.865517819
600278 278.000000 17758100000278000 -0.003392877 0.264448292 -2.522992582 -0.838993783
600279 279.000000 17758100000279000 -0.006923564 0.262231700 -2.550399514 -0.833880628
600280 280.000000 17758100000280000 -0.010437366 0.259478607 -2.575138000 -0.821118717
600281 281.000000 17758100000281000 -0.013933728 0.256800701 -2.595751337 -0.795292905
600282 282.000000 17758100000282000 -0.017412100 0.254085054 -2.623845887 -0.811917564
600283 283.000000 17758100000283000 -0.020871930 0.251646632 -2.652511118 -0.838276371
600284 284.000000 17758100000284000 -0.024312675 0.248947932 -2.676666097 -0.768793661
600285 285.000000 17758100000285000 -0.027733788 0.245895895 -2.709403408 -0.754507009
600286 286.000000 17758100000286000 -0.031134730 0.243651170 -2.722841201 -0.757990076
600287 287.000000 17758100000287000 -0.034514964 0.240723578 -2.740715022 -0.731657245
600288 288.000000 17758100000288000 -0.037873957 0.237896766 -2.776163488 -0.767791825
600289 289.000000 17758100000289000 -0.041211180 0.234775285 -2.796156059 -0.745755803
600290 290.000000 17758100000290000 -0.044526104 0.232077737 -2.815432595 -0.729622417
600291 291.000000 17758100000291000 -0.047818203 0.229463563 -2.835199159 -0.674771217
600292 292.000000 17758100000292000 -0.051086962 0.226624678 -2.856449855 -0.705559170
600293 293.000000 17758100000293000 -0.054331861 0.223745784 -2.877153253 -0.671840593
600294 294.000000 17758100000294000 -0.057552390 0.220674110 -2.894766157 -0.622787056
600295 295.000000 17758100000295000 -0.060748037 0.217686399 -2.918379200 -0.608573659
600296 296.000000 17758100000296000 -0.063918307 0.215008595 -2.935032455 -0.620514585
600297 297.000000 17758100000297000 -0.067062683 0.212073826 -2.956032529 -0.639446647
600298 298.000000 17758100000298000 -0.070180684 0.209016081 -2.976291712 -0.614272097
600299 299.000000 17758100000299000 -0.073271811 0.206079993 -2.995490849 -0.599629210
600300 300.000000 17758100000300000 -0.076335579 0.203237152 -3.009670737 -0.548179898
600301 301.000000 17758100000301000 -0.079371497 0.200068956 -3.024709226 -0.562956681
600302 302.000000 17758100000302000 -0.082379088 0.196944521 -3.043707013 -0.558160268
600303 303.000000 17758100000303000 -0.085357882 0.193940465 -3.069035875 -0.531525616
600304 304.000000 17758100000304000 -0.088307410 0.190955985 -3.079342248 -0.520240662
600305 305.000000 17758100000305000 -0.091227196 0.187424935 -3.087894110 -0.519237827
600306 306.000000 17758100000306000 -0.094116792 0.184747695 -3.104339507 -0.481003706
600307 307.000000 17758100000307000 -0.096975729 0.181962181 -3.124507245 -0.471183979
600308 308.000000 17758100000308000 -0.099803559 0.178159876 -3.136751778 -0.466393793
600309 309.000000 17758100000309000 -0.102599844 0.175221197 -3.147896169 -0.474930904
600310 310.000000 17758100000310000 -0.105364129 0.172049387 -3.162541927 -0.426347365
600311 311.000000 17758100000311000 -0.108095989 0.168834485 -3.168961902 -0.401417042
600312 312.000000 17758100000312000 -0.110794991 0.165539895 -3.178949252 -0.399678005
600313 313.000000 17758100000313000 -0.113460705 0.163061639 -3.188897765 -0.401037355
600314 314.000000 17758100000314000 -0.116092704 0.159394592 -3.202293041 -0.343854653
600315 315.000000 17758100000315000 -0.118690588 0.155717122 -3.210086563 -0.388169390
600316 316.000000 17758100000316000 -0.121253937 0.152383135 -3.226514312 -0.322200905
600317 317.000000 17758100000317000 -0.123782344 0.149579394 -3.240578325 -0.342559371
600318 318.000000 17758100000318000 -0.126275420 0.146506953 -3.241878420 -0.325568228
600319 319.000000 17758100000319000 -0.128732756 0.143060608 -3.247804043 -0.307060921
600320 320.000000 17758100000320000 -0.131153971 0.140194637 -3.252396456 -0.248991286
600321 321.000000 17758100000321000 -0.133538693 0.136517240 -3.266411953 -0.223062793
600322 322.000000 17758100000322000 -0.135886535 0.133368679 -3.272461401 -0.242629841
600323 323.000000 17758100000323000 -0.138197124 0.130513195 -3.277024321 -0.240859762
600324 324.000000 17758100000324000 -0.140470102 0.127020384 -3.283705844 -0.189619558
600325 325.000000 17758100000325000 -0.142705098 0.123730838 -3.292845093 -0.206613733
600326 326.000000 17758100000326000 -0.144901782 0.120291680 -3.292691592 -0.160285895
600327 327.000000 17758100000327000 -0.147059783 0.117031412 -3.292880417 -0.151157358
600328 328.000000 17758100000328000 -0.149178773 0.113445944 -3.295240760 -0.162093609
600329 329.000000 17758100000329000 -0.151258409 0.110325132 -3.295565891 -0.164288310
600330 330.000000 17758100000330000 -0.153298378 0.107138652 -3.305711165 -0.137893676
600331 331.000000 17758100000331000 -0.155298337 0.103748708 -3.314580009 -0.107077149
600332 332.000000 17758100000332000 -0.157258004 0.100503044 -3.305604772 -0.070850398
600333 333.000000 17758100000333000 -0.159177020 0.096871325 -3.307883526 -0.096370563
600334 334.000000 17758100000334000 -0.161055133 0.093858354 -3.302139275 -0.056894800
600335 335.000000 17758100000335000 -0.162891999 0.090100408 -3.304716265 -0.025913168
600336 336.000000 17758100000336000 -0.164687365 0.087066976 -3.307272120 -0.036317951
600337 337.000000 17758100000337000 -0.166440934 0.083736983 -3.301242313 -0.037648630
600338 338.000000 17758100000338000 -0.168152422 0.080557896 -3.307675390 0.048113724
600339 339.000000 17758100000339000 -0.169821575 0.077293644 -3.295760208 -0.001318208
600340 340.000000 17758100000340000 -0.171448112 0.073570826 -3.295034147 0.044276306
