# SYNTHETIC PLACEHOLDER — replace with real WMX3 CoreMotion Data Log
# profile=sine frequency=2Hz amplitude=0.3rad backend=newton dt=0.001s seed=20260820
# MotorParams kp=10.996398718882114 ki=1.1930162194347773 kd=0.8556416451823275 integral_max=4.437985730220815 effort_limit=5.193511737418461 inertia=0.028188008953187953 viscous=0.024485211102482668 coulomb=0.0006373491469474279 delay_steps=2
CYCLE TIME SYSTEM_TIME CMDPOS0 FBKPOS0 FBKVEL0 FBKTRQ0
500146 146.000000 17758100000146000 0.389614493 0.291990561 1.830657227 -0.446863685
500147 147.000000 17758100000147000 0.388608307 0.294187763 1.809312525 -0.463787221
500148 148.000000 17758100000148000 0.387556523 0.295709447 1.795539393 -0.503090918
500149 149.000000 17758100000149000 0.386459351 0.297651401 1.779993310 -0.509495105
500150 150.000000 17758100000150000 0.385316968 0.299248306 1.763565869 -0.496027327
500151 151.000000 17758100000151000 0.384129494 0.301304390 1.736205231 -0.484312771
500152 152.000000 17758100000152000 0.382897168 0.302754025 1.717175548 -0.550608864
500153 153.000000 17758100000153000 0.381620169 0.304655342 1.698646850 -0.575219468
500154 154.000000 17758100000154000 0.380298674 0.306206905 1.684313343 -0.574507506
500155 155.000000 17758100000155000 0.378932953 0.307849526 1.659479628 -0.586673916
500156 156.000000 17758100000156000 0.377523154 0.309276454 1.631697289 -0.599529143
500157 157.000000 17758100000157000 0.376069546 0.311259791 1.610090372 -0.589960543
500158 158.000000 17758100000158000 0.374572366 0.312759061 1.584729493 -0.613981667
500159 159.000000 17758100000159000 0.373031795 0.314472055 1.563952375 -0.624440948
500160 160.000000 17758100000160000 0.371448129 0.315658688 1.544955142 -0.652172270
500161 161.000000 17758100000161000 0.369821578 0.316991591 1.520886296 -0.663359170
500162 162.000000 17758100000162000 0.368152440 0.318665055 1.491128585 -0.674759158
500163 163.000000 17758100000163000 0.366440922 0.320113659 1.466883404 -0.676843762
500164 164.000000 17758100000164000 0.364687353 0.321828153 1.444600211 -0.740099125
500165 165.000000 17758100000165000 0.362892002 0.322875296 1.408300332 -0.696778446
500166 166.000000 17758100000166000 0.361055136 0.324486679 1.389542434 -0.706476046
500167 167.000000 17758100000167000 0.359177023 0.325748907 1.368904446 -0.713785772
500168 168.000000 17758100000168000 0.357257992 0.327045182 1.339020921 -0.731463100
500169 169.000000 17758100000169000 0.355298340 0.328488167 1.314320656 -0.794344432
500170 170.000000 17758100000170000 0.353298366 0.329812839 1.287504586 -0.789427014
500171 171.000000 17758100000171000 0.351258427 0.330963890 1.251587423 -0.759901284
500172 172.000000 17758100000172000 0.349178761 0.332269784 1.213842703 -0.755339181
500173 173.000000 17758100000173000 0.347059786 0.333237292 1.194294457 -0.813863568
500174 174.000000 17758100000174000 0.344901770 0.334286319 1.146913040 -0.828068558
500175 175.000000 17758100000175000 0.342705101 0.335551234 1.137876519 -0.824559519
500176 176.000000 17758100000176000 0.340470105 0.336640083 1.110129864 -0.825303228
500177 177.000000 17758100000177000 0.338197112 0.338082228 1.084125610 -0.827493641
500178 178.000000 17758100000178000 0.335886538 0.338663890 1.037286059 -0.864193217
500179 179.000000 17758100000179000 0.333538681 0.339800955 1.018658129 -0.869444572
500180 180.000000 17758100000180000 0.331153959 0.341157187 0.979498180 -0.897293079
500181 181.000000 17758100000181000 0.328732759 0.341769586 0.948306017 -0.810995677
500182 182.000000 17758100000182000 0.326275408 0.342564503 0.917457043 -0.889974057
500183 183.000000 17758100000183000 0.323782355 0.343476857 0.877653811 -0.895878550
500184 184.000000 17758100000184000 0.321253926 0.344414405 0.856854606 -0.876472559
500185 185.000000 17758100000185000 0.318690598 0.345523356 0.824579032 -0.933684499
500186 186.000000 17758100000186000 0.316092700 0.346391045 0.792879199 -0.929329086
500187 187.000000 17758100000187000 0.313460708 0.346871276 0.740607687 -0.917700736
500188 188.000000 17758100000188000 0.310794979 0.347859541 0.723841429 -0.894719771
500189 189.000000 17758100000189000 0.308095992 0.348456823 0.680449759 -0.957704012
500190 190.000000 17758100000190000 0.305364132 0.349185653 0.651018335 -0.966173195
500191 191.000000 17758100000191000 0.302599847 0.349587395 0.608219390 -0.940162776
500192 192.000000 17758100000192000 0.299803555 0.349950488 0.584600520 -0.961816590
500193 193.000000 17758100000193000 0.296975732 0.350629591 0.553186072 -1.015810557
500194 194.000000 17758100000194000 0.294116795 0.351373067 0.520176680 -0.982298465
500195 195.000000 17758100000195000 0.291227192 0.351410175 0.484146420 -0.977125837
500196 196.000000 17758100000196000 0.288307399 0.352133266 0.444407716 -1.022702538
500197 197.000000 17758100000197000 0.285357893 0.352079273 0.413142208 -0.977109657
500198 198.000000 17758100000198000 0.282379091 0.352880513 0.368850505 -1.038493051
500199 199.000000 17758100000199000 0.279371500 0.353337754 0.336886777 -1.044595024
500200 200.000000 17758100000200000 0.276335567 0.353081319 0.298693479 -1.011368737
500201 201.000000 17758100000201000 0.273271799 0.353622767 0.251239019 -1.000729891
500202 202.000000 17758100000202000 0.270180672 0.354114389 0.224771343 -1.013412311
500203 203.000000 17758100000203000 0.267062694 0.354136868 0.188533948 -1.022146773
500204 204.000000 17758100000204000 0.263918310 0.354373750 0.149908984 -1.046721151
500205 205.000000 17758100000205000 0.260748029 0.354226560 0.121394761 -1.046200707
500206 206.000000 17758100000206000 0.257552385 0.354774200 0.079469385 -1.022507812
500207 207.000000 17758100000207000 0.254331857 0.354620778 0.045058740 -1.027057283
500208 208.000000 17758100000208000 0.251086950 0.354858975 0.008722716 -1.052413504
500209 209.000000 17758100000209000 0.247818202 0.354311546 -0.025162962 -1.084645561
500210 210.000000 17758100000210000 0.244526103 0.354405662 -0.073209332 -1.072950151
500211 211.000000 17758100000211000 0.241211176 0.354547400 -0.105776342 -1.033055160
500212 212.000000 17758100000212000 0.237873957 0.354176631 -0.147552984 -1.078738655
500213 213.000000 17758100000213000 0.234514967 0.354160522 -0.179998731 -1.075911700
500214 214.000000 17758100000214000 0.231134728 0.353624356 -0.215328581 -1.066724169
500215 215.000000 17758100000215000 0.227733791 0.353785543 -0.263218533 -1.108048300
500216 216.000000 17758100000216000 0.224312678 0.353196690 -0.291148690 -1.048978861
500217 217.000000 17758100000217000 0.220871925 0.352690703 -0.339641576 -1.059667296
500218 218.000000 17758100000218000 0.217412099 0.352668087 -0.366821706 -1.058029497
500219 219.000000 17758100000219000 0.213933736 0.352435494 -0.413995421 -1.076765155
500220 220.000000 17758100000220000 0.210437372 0.351793811 -0.447099433 -1.075804747
500221 221.000000 17758100000221000 0.206923559 0.350774368 -0.488034281 -1.072555295
500222 222.000000 17758100000222000 0.203392878 0.350520598 -0.525260431 -1.095696340
500223 223.000000 17758100000223000 0.199845865 0.350379421 -0.557427073 -1.089991933
500224 224.000000 17758100000224000 0.196283087 0.349431654 -0.594821935 -1.119404588
500225 225.000000 17758100000225000 0.192705095 0.348747821 -0.636813218 -1.097385904
500226 226.000000 17758100000226000 0.189112470 0.348077965 -0.663940674 -1.066151104
500227 227.000000 17758100000227000 0.185505778 0.347565657 -0.697717834 -1.110069904
500228 228.000000 17758100000228000 0.181885585 0.347064709 -0.738164296 -1.028921814
500229 229.000000 17758100000229000 0.178252459 0.345672924 -0.784263889 -1.065066854
500230 230.000000 17758100000230000 0.174606964 0.345518311 -0.817269317 -1.088987611
500231 231.000000 17758100000231000 0.170949697 0.344226240 -0.853808656 -1.056480525
500232 232.000000 17758100000232000 0.167281225 0.343676490 -0.897639141 -1.067105412
500233 233.000000 17758100000233000 0.163602129 0.342807724 -0.930005452 -1.055292213
500234 234.000000 17758100000234000 0.159912989 0.341641670 -0.976761961 -1.048993467
500235 235.000000 17758100000235000 0.156214401 0.340526125 -1.011953793 -1.048410713
500236 236.000000 17758100000236000 0.152506918 0.339314060 -1.046151173 -1.048913681
500237 237.000000 17758100000237000 0.148791149 0.338390246 -1.081001631 -1.071273295
500238 238.000000 17758100000238000 0.145067677 0.337147374 -1.116645897 -1.050605865
500239 239.000000 17758100000239000 0.141337082 0.336072645 -1.151824325 -1.087930081
500240 240.000000 17758100000240000 0.137599975 0.335087142 -1.196030327 -1.027838202
500241 241.000000 17758100000241000 0.133856922 0.333789098 -1.218948429 -1.012695380
500242 242.000000 17758100000242000 0.130108520 0.332269819 -1.268973507 -1.012698393
500243 243.000000 17758100000243000 0.126355365 0.331296075 -1.290000410 -1.098904486
500244 244.000000 17758100000244000 0.122598045 0.330057111 -1.332099775 -1.072621662
500245 245.000000 17758100000245000 0.118837155 0.328602078 -1.371599101 -1.032967992
500246 246.000000 17758100000246000 0.115073293 0.326970578 -1.410780115 -1.038420525
500247 247.000000 17758100000247000 0.111307055 0.325559347 -1.444033882 -1.027787720
500248 248.000000 17758100000248000 0.107539028 0.324035922 -1.472563547 -0.997339545
500249 249.000000 17758100000249000 0.103769809 0.322375749 -1.520870721 -1.045886265
500250 250.000000 17758100000250000 0.100000001 0.320969212 -1.547154349 -1.010933560
500251 251.000000 17758100000251000 0.096230187 0.319913730 -1.588085539 -1.029172511
500252 252.000000 17758100000252000 0.092460975 0.318012515 -1.609902689 -1.033721255
500253 253.000000 17758100000253000 0.088692948 0.316507049 -1.647805179 -1.007579323
500254 254.000000 17758100000254000 0.084926702 0.314584137 -1.677174821 -0.986764352
500255 255.000000 17758100000255000 0.081162848 0.312568427 -1.721705926 -0.976175700
500256 256.000000 17758100000256000 0.077401958 0.311063355 -1.745877916 -0.967037048
500257 257.000000 17758100000257000 0.073644638 0.309389041 -1.780902010 -0.965698813
500258 258.000000 17758100000258000 0.069891483 0.307194584 -1.821006031 -0.972602037
500259 259.000000 17758100000259000 0.066143088 0.305671017 -1.842530301 -0.976344274
500260 260.000000 17758100000260000 0.062400028 0.303779773 -1.879450075 -0.951048461
500261 261.000000 17758100000261000 0.058662914 0.302118693 -1.911310227 -0.943267082
500262 262.000000 17758100000262000 0.054932322 0.299763961 -1.945496370 -0.973586593
500263 263.000000 17758100000263000 0.051208850 0.297877174 -1.977953743 -0.937274407
500264 264.000000 17758100000264000 0.047493082 0.295638919 -2.004524482 -0.957600714
500265 265.000000 17758100000265000 0.043785606 0.293881975 -2.037077007 -0.903336573
500266 266.000000 17758100000266000 0.040087007 0.292018030 -2.067978292 -0.920200776
500267 267.000000 17758100000267000 0.036397867 0.289613876 -2.093665908 -0.901578460
500268 268.000000 17758100000268000 0.032718770 0.287898476 -2.128076891 -0.883335846
500269 269.000000 17758100000269000 0.029050302 0.285236337 -2.160527814 -0.860572711
500270 270.000000 17758100000270000 0.025393033 0.283174637 -2.180845834 -0.882762965
500271 271.000000 17758100000271000 0.021747548 0.281142914 -2.216250328 -0.879452913
500272 272.000000 17758100000272000 0.018114420 0.278637033 -2.251244584 -0.830267450
500273 273.000000 17758100000273000 0.014494222 0.276529236 -2.267148717 -0.842047587
500274 274.000000 17758100000274000 0.010887526 0.274332382 -2.308216364 -0.841836824
500275 275.000000 17758100000275000 0.007294902 0.272245105 -2.329878409 -0.819528924
500276 276.000000 17758100000276000 0.003716917 0.269867304 -2.354928974 -0.832644957
500277 277.000000 17758100000277000 0.000154137 0.267052863 -2.378661806 -0.786579293
500278 278.000000 17758100000278000 -0.003392877 0.264977077 -2.410643192 -0.836790373
500279 279.000000 17758100000279000 -0.006923564 0.261954066 -2.438659477 -0.819481089
500280 280.000000 17758100000280000 -0.010437366 0.259844280 -2.461995516 -0.762290239
500281 281.000000 17758100000281000 -0.013933728 0.257583392 -2.482572929 -0.743388333
500282 282.000000 17758100000282000 -0.017412100 0.255277812 -2.523747728 -0.777663159
500283 283.000000 17758100000283000 -0.020871930 0.252082622 -2.529119505 -0.789211134
500284 284.000000 17758100000284000 -0.024312675 0.249841322 -2.562518745 -0.744390800
500285 285.000000 17758100000285000 -0.027733788 0.247074162 -2.584326130 -0.738486614
500286 286.000000 17758100000286000 -0.031134730 0.244578120 -2.609215275 -0.720158760
500287 287.000000 17758100000287000 -0.034514964 0.242160729 -2.628554997 -0.685929475
500288 288.000000 17758100000288000 -0.037873957 0.239391851 -2.649568452 -0.669968737
500289 289.000000 17758100000289000 -0.041211180 0.236900320 -2.687272847 -0.651714046
500290 290.000000 17758100000290000 -0.044526104 0.233909990 -2.712283501 -0.686006187
500291 291.000000 17758100000291000 -0.047818203 0.230980593 -2.723333973 -0.649256110
500292 292.000000 17758100000292000 -0.051086962 0.228408243 -2.743394601 -0.629533768
500293 293.000000 17758100000293000 -0.054331861 0.226160688 -2.768612414 -0.620285410
500294 294.000000 17758100000294000 -0.057552390 0.222929166 -2.771834586 -0.610786991
500295 295.000000 17758100000295000 -0.060748037 0.219981796 -2.802393968 -0.631994771
500296 296.000000 17758100000296000 -0.063918307 0.217166709 -2.822375543 -0.621620322
500297 297.000000 17758100000297000 -0.067062683 0.214404426 -2.843014965 -0.546664067
500298 298.000000 17758100000298000 -0.070180684 0.211505021 -2.854827859 -0.563996842
500299 299.000000 17758100000299000 -0.073271811 0.208710503 -2.870794660 -0.590347095
500300 300.000000 17758100000300000 -0.076335579 0.206039773 -2.893243651 -0.553483671
500301 301.000000 17758100000301000 -0.079371497 0.202993485 -2.913482593 -0.547997149
500302 302.000000 17758100000302000 -0.082379088 0.199723408 -2.930315560 -0.534294941
500303 303.000000 17758100000303000 -0.085357882 0.197145970 -2.941863908 -0.483632571
500304 304.000000 17758100000304000 -0.088307410 0.193984491 -2.967739347 -0.521023220
500305 305.000000 17758100000305000 -0.091227196 0.190880184 -2.974115713 -0.528516497
500306 306.000000 17758100000306000 -0.094116792 0.187862724 -2.992365491 -0.471046917
500307 307.000000 17758100000307000 -0.096975729 0.185007708 -3.005678682 -0.449373079
500308 308.000000 17758100000308000 -0.099803559 0.181822894 -3.013061605 -0.448084163
500309 309.000000 17758100000309000 -0.102599844 0.178848950 -3.034168512 -0.449318326
500310 310.000000 17758100000310000 -0.105364129 0.175599187 -3.050279220 -0.424013289
500311 311.000000 17758100000311000 -0.108095989 0.172933251 -3.059833858 -0.407998542
500312 312.000000 17758100000312000 -0.110794991 0.169764118 -3.075336100 -0.374029664
500313 313.000000 17758100000313000 -0.113460705 0.166815396 -3.090653021 -0.383115641
500314 314.000000 17758100000314000 -0.116092704 0.163479319 -3.090126237 -0.403429513
500315 315.000000 17758100000315000 -0.118690588 0.160451266 -3.102171946 -0.357301151
500316 316.000000 17758100000316000 -0.121253937 0.157419690 -3.116670322 -0.371711996
500317 317.000000 17758100000317000 -0.123782344 0.154616446 -3.124855214 -0.337969252
500318 318.000000 17758100000318000 -0.126275420 0.151538758 -3.131350127 -0.308450449
500319 319.000000 17758100000319000 -0.128732756 0.148040769 -3.138650629 -0.312791998
500320 320.000000 17758100000320000 -0.131153971 0.145438293 -3.142677435 -0.321009687
500321 321.000000 17758100000321000 -0.133538693 0.141728762 -3.154539095 -0.290513826
500322 322.000000 17758100000322000 -0.135886535 0.138813383 -3.165279210 -0.283489862
500323 323.000000 17758100000323000 -0.138197124 0.135378897 -3.180867933 -0.243532836
500324 324.000000 17758100000324000 -0.140470102 0.131997810 -3.180304222 -0.246089248
500325 325.000000 17758100000325000 -0.142705098 0.128889422 -3.172279022 -0.201399685
500326 326.000000 17758100000326000 -0.144901782 0.125256446 -3.197052314 -0.226369123
500327 327.000000 17758100000327000 -0.147059783 0.122982593 -3.197631404 -0.196599012
500328 328.000000 17758100000328000 -0.149178773 0.119532591 -3.196561555 -0.177480659
500329 329.000000 17758100000329000 -0.151258409 0.116215817 -3.200570708 -0.176192953
500330 330.000000 17758100000330000 -0.153298378 0.113232168 -3.194182946 -0.147535080
500331 331.000000 17758100000331000 -0.155298337 0.110243771 -3.200191245 -0.140831946
500332 332.000000 17758100000332000 -0.157258004 0.106570181 -3.205441373 -0.107626679
500333 333.000000 17758100000333000 -0.159177020 0.103336896 -3.204818091 -0.118294541
500334 334.000000 17758100000334000 -0.161055133 0.099792875 -3.200260345 -0.108024444
